pair_id	disease1	disease2	baseline	BMI	SBP	ApoB	FG	SMK	SLEEP	JOINT
carpal_tunnel_tendon	carpal_tunnel	tendon	0.6588950890766289	0.629124	0.658131	0.658256	0.649742	0.641982	0.638911	0.6000773250346493
carpal_tunnel_thromboembolic	carpal_tunnel	thromboembolic	0.11243176420228841	-0.000423	0.11469	0.113348	0.076291	0.084453	0.098215	-0.03061208057088604
carpal_tunnel_TIA	carpal_tunnel	TIA	0.19108104054851588	0.136752	0.178368	0.189909	0.175348	0.154522	0.185498	0.10377771755216736
carpal_tunnel_tinnitus	carpal_tunnel	tinnitus	0.10817282540148966	0.149572	0.111063	0.111375	0.144495	0.1049	0.081055	0.14196346282386904
carpal_tunnel_ulc_colitis	carpal_tunnel	ulc_colitis	0.02425450138841669	0.040006	0.021991	0.025974	0.024909	0.023282	0.023448	0.03689238427549648
carpal_tunnel_ulcer_peptic	carpal_tunnel	ulcer_peptic	0.3074902742224285	0.227278	0.300644	0.305567	0.286647	0.252982	0.280838	0.16187303261351627
carpal_tunnel_urine_incont	carpal_tunnel	urine_incont	0.29769801032825915	0.213706	0.296816	0.298813	0.280176	0.260386	0.279269	0.1780901284940777
carpal_tunnel_urolithiasis	carpal_tunnel	urolithiasis	0.08480952372976236	0.044132	0.086101	0.082673	0.083205	0.080252	0.082165	0.04431588040308609
carpal_tunnel_valve_nonrheumatic	carpal_tunnel	valve_nonrheumatic	0.148060631118739	0.091593	0.130568	0.148741	0.130231	0.131196	0.134216	0.061500910033391094
cataract_cholelithiasis	cataract	cholelithiasis	0.11951208170564935	0.08598	0.115943	0.119496	0.110479	0.101152	0.118815	0.07651279836205721
cataract_CKD	cataract	CKD	0.0639049860846669	0.036659	0.046691	0.063938	0.056433	0.055749	0.062954	0.021050435060058586
cataract_COPD	cataract	COPD	0.20165341936000564	0.178541	0.195112	0.202621	0.193599	0.157085	0.198031	0.132861914273191
cataract_coronary_heart	cataract	coronary_heart	0.16798832198669125	0.144559	0.151252	0.170001	0.161692	0.143301	0.165492	0.11305099813320262
cataract_deaf	cataract	deaf	0.057060741270912846	0.049708	0.064706	0.057229	0.059541	0.038652	0.056405	0.043921028025655076
cataract_depression	cataract	depression	0.11094198340916085	0.101466	0.112633	0.110939	0.10604	0.075136	0.107139	0.07057460598764718
cataract_diabetes_type_2	cataract	diabetes_type_2	0.15847650590777754	0.121299	0.143407	0.159284	0.148466	0.141733	0.157739	0.10822345521627906
cataract_diverticuli	cataract	diverticuli	0.07519425583496782	0.060097	0.076684	0.075389	0.068572	0.057474	0.073112	0.04777640443442733
cataract_ED	cataract	ED	0.12579579698750054	0.095262	0.117517	0.125692	0.11022	0.091622	0.121566	0.057040636595447954
cataract_enthesopathy_lower	cataract	enthesopathy_lower	0.1450482832761849	0.117185	0.137399	0.14472	0.139536	0.113351	0.139164	0.0855006375726209
cataract_enthesopathy_shoulder	cataract	enthesopathy_shoulder	0.15236460601748636	0.131753	0.149667	0.15317	0.144267	0.122883	0.146852	0.10429608586239458
cataract_enthesopathy_upper	cataract	enthesopathy_upper	0.1430612394177117	0.123917	0.142056	0.144973	0.137068	0.110002	0.1367	0.09554194895718106
cataract_essential_tremor	cataract	essential_tremor	0.014269427428319792	0.008428	0.012952	0.014455	0.018999	0.01513	0.009761	0.010059002125148856
cataract_female_genital_prolapse	cataract	female_genital_prolapse	-0.01592702247327911	-0.022428	-0.012991	-0.015759	-0.02138	-0.026556	-0.017379	-0.029862086647374504
cataract_fibromatosis	cataract	fibromatosis	0.02470075934309569	0.032611	0.025428	0.024894	0.026268	0.012156	0.02497	0.02003672441367212
cataract_fibromyalgia	cataract	fibromyalgia	0.09958047471162797	0.073152	0.093595	0.099542	0.095537	0.058377	0.092527	0.033264211950684755
cataract_gastritis_duodenitis	cataract	gastritis_duodenitis	0.2496334750113778	0.230914	0.246603	0.251121	0.244425	0.221563	0.246197	0.20702589908055954
cataract_glaucoma	cataract	glaucoma	0.19023874428515677	0.196197	0.186123	0.190103	0.186544	0.196485	0.191505	0.1952461607877781
cataract_GORD	cataract	GORD	0.1538517428346433	0.130142	0.149394	0.15537	0.146035	0.123781	0.149629	0.10308003669057965
cataract_gout	cataract	gout	0.08250514513205412	0.04358	0.06668	0.083389	0.070447	0.069054	0.079773	0.02568064281982968
cataract_HF	cataract	HF	0.22226449826337277	0.19755	0.209085	0.222019	0.212769	0.195332	0.218613	0.1635923520731349
cataract_hypertension	cataract	hypertension	0.18230249786014316	0.154235	0.182987	0.182021	0.171341	0.165968	0.180244	0.13948404464816172
cataract_hyperthyroid	cataract	hyperthyroid	0.06378441436707374	0.057514	0.054752	0.063794	0.052714	0.053205	0.066179	0.039576009033571564
cataract_hypothyroid	cataract	hypothyroid	0.0746316844863326	0.05962	0.074771	0.074521	0.073705	0.06202	0.074321	0.05418852079418646
cataract_IBS	cataract	IBS	0.09214980283455047	0.091345	0.095078	0.091805	0.09169	0.078421	0.088078	0.07932222010956037
cataract_IDA	cataract	IDA	0.186174799320765	0.159894	0.174637	0.186803	0.175359	0.161743	0.181514	0.12955831018726022
cataract_insomnia	cataract	insomnia	0.17192089009105094	0.163229	0.178178	0.171728	0.1672	0.135639	0.169434	0.1391897301640876
cataract_intervert_disc	cataract	intervert_disc	0.115930524697434	0.09333	0.111886	0.116446	0.109883	0.08216	0.111261	0.06262067374155106
cataract_isch_stroke_tia	cataract	isch_stroke_tia	0.1668816835559833	0.146884	0.15056	0.166597	0.161422	0.141935	0.165291	0.11321609261372079
cataract_migraine	cataract	migraine	0.06433058179542447	0.061785	0.065574	0.065008	0.06876	0.04892	0.061772	0.05138211259641126
cataract_OA	cataract	OA	0.10954764412343099	0.071015	0.109239	0.109794	0.104553	0.083376	0.102859	0.057050550853244404
cataract_osteoporosis	cataract	osteoporosis	0.09071357214417951	0.11211	0.096094	0.090354	0.099861	0.085891	0.087524	0.10664570509973414
cataract_periph_neuro	cataract	periph_neuro	0.20483356512949835	0.177714	0.200643	0.206486	0.194551	0.173732	0.200719	0.15319694760706976
cataract_peripheral_arterial	cataract	peripheral_arterial	0.3375990885898983	0.3259	0.336561	0.342774	0.331485	0.316572	0.335304	0.3239529274789884
cataract_PMR	cataract	PMR	0.09121916659804989	0.083276	0.086959	0.091404	0.089572	0.084454	0.087732	0.07428614747462924
cataract_pri_bladder	cataract	pri_bladder	0.04170338271726392	0.037989	0.049337	0.041117	0.046146	0.016461	0.040461	0.024657405491954082
cataract_pri_breast	cataract	pri_breast	-0.015679966775400324	-0.010084	-0.016125	-0.015461	-0.017446	-0.016258	-0.014506	-0.013195366331481807
cataract_pri_colorectal	cataract	pri_colorectal	0.0031955568696216945	0.000807	0.00684	0.004317	0.004236	0.008898	0.003591	0.01158470531176595
cataract_pri_prost	cataract	pri_prost	-0.009305971099887882	-0.001297	-0.008464	-0.008458	-0.010197	0.000328	-0.007346	0.006181787440394658
cataract_pri_skin	cataract	pri_skin	-0.03764079097343989	-0.026703	-0.035233	-0.037591	-0.034399	-0.033312	-0.037572	-0.023801450759183232
cataract_psoriasis	cataract	psoriasis	0.12168572841267003	0.105249	0.118849	0.121914	0.119056	0.098441	0.117758	0.08529149532647214
cataract_RA	cataract	RA	0.11635539125191788	0.099902	0.110089	0.11642	0.108388	0.084325	0.112908	0.06619122289124837
cataract_raynauds	cataract	raynauds	0.05878556449886655	0.071233	0.057278	0.05807	0.071612	0.048065	0.054029	0.0585462427644567
cataract_retinal_detach	cataract	retinal_detach	0.4540951980888949	0.465218	0.455174	0.454044	0.461688	0.46828	0.453933	0.47813633679603534
cataract_schizo	cataract	schizo	-0.024532601653793472	-0.012972	-0.020271	-0.024568	-0.0247	-0.041647	-0.019231	-0.026410159213692174
cataract_scoliosis	cataract	scoliosis	0.013421800962598934	0.018466	0.014017	0.013658	0.01959	0.007603	0.010276	0.012862541537842866
cataract_sinusitis	cataract	sinusitis	0.12604673354346585	0.120146	0.122166	0.125611	0.126654	0.104975	0.120559	0.09745926920993316
cataract_sleep_apnoea	cataract	sleep_apnoea	0.16743965207235495	0.131749	0.162454	0.168491	0.159953	0.146109	0.16566	0.12389876451383694
cataract_spondylolisthesis	cataract	spondylolisthesis	0.13324571680306527	0.115077	0.133769	0.133895	0.128354	0.108417	0.12942	0.09665829012345455
cataract_spondylosis	cataract	spondylosis	0.1010344966322537	0.064868	0.096014	0.101849	0.092609	0.060661	0.093706	0.027458272720305255
cataract_stroke_all	cataract	stroke_all	0.16167196432210598	0.13984	0.145875	0.161523	0.157504	0.139442	0.163377	0.11364185696949416
cataract_tendon	cataract	tendon	0.14520401741982053	0.123085	0.142373	0.146451	0.137132	0.114165	0.138944	0.0943835801190984
cataract_thromboembolic	cataract	thromboembolic	0.13546073062682035	0.107704	0.1377	0.135283	0.124898	0.117632	0.132623	0.09958363233620078
cataract_TIA	cataract	TIA	0.1812908896484249	0.1654	0.168917	0.181801	0.175759	0.157887	0.179643	0.1364569372032155
cataract_tinnitus	cataract	tinnitus	0.09781668262609151	0.108353	0.100555	0.09731	0.110162	0.095131	0.092829	0.10748589613740825
cataract_ulc_colitis	cataract	ulc_colitis	0.015257398323622579	0.019371	0.013043	0.014828	0.015344	0.014441	0.015002	0.0146214564539537
cataract_ulcer_peptic	cataract	ulcer_peptic	0.1953809723952564	0.172663	0.187571	0.19674	0.187814	0.156537	0.191032	0.13236320717145178
cataract_urine_incont	cataract	urine_incont	0.11644049217464289	0.088819	0.114962	0.116256	0.108962	0.086192	0.112021	0.06477577824874034
cataract_urolithiasis	cataract	urolithiasis	0.04286826205917941	0.030037	0.043973	0.043563	0.041853	0.039163	0.042005	0.03266302333927928
cataract_valve_nonrheumatic	cataract	valve_nonrheumatic	0.10619109515783076	0.088923	0.087484	0.106063	0.099805	0.094207	0.10314	0.06348822786462958
cholelithiasis_CKD	cholelithiasis	CKD	0.19151581471042223	0.09744	0.184506	0.191523	0.176389	0.183384	0.19114	0.09841936725958196
cholelithiasis_COPD	cholelithiasis	COPD	0.1985877575962137	0.089416	0.194361	0.199044	0.177399	0.128621	0.197758	0.0479285123908186
cholelithiasis_coronary_heart	cholelithiasis	coronary_heart	0.24413819276529217	0.151432	0.24067	0.245661	0.230594	0.215601	0.243417	0.15159738636277487
cholelithiasis_deaf	cholelithiasis	deaf	0.08064987221731085	0.056897	0.086017	0.080691	0.087135	0.058135	0.08035	0.049131250800010975
cholelithiasis_depression	cholelithiasis	depression	0.21173186945183425	0.188697	0.212968	0.21173	0.202164	0.172389	0.2109	0.171423638206179
cholelithiasis_diabetes_type_2	cholelithiasis	diabetes_type_2	0.3395676294803048	0.170662	0.338258	0.340166	0.311958	0.323053	0.339292	0.17284712262607232
cholelithiasis_diverticuli	cholelithiasis	diverticuli	0.27461986275693423	0.236624	0.275888	0.274695	0.262731	0.257204	0.274028	0.2276102621753249
cholelithiasis_ED	cholelithiasis	ED	0.22654785813492087	0.105808	0.222065	0.226538	0.188644	0.188916	0.225924	0.07948143721385058
cholelithiasis_enthesopathy_lower	cholelithiasis	enthesopathy_lower	0.299642227538511	0.197124	0.295939	0.29985	0.289549	0.267823	0.30306	0.1918940232956066
cholelithiasis_enthesopathy_shoulder	cholelithiasis	enthesopathy_shoulder	0.19294467726425088	0.113245	0.19115	0.193339	0.173786	0.157022	0.193157	0.09910046152022964
cholelithiasis_enthesopathy_upper	cholelithiasis	enthesopathy_upper	0.14028912701123106	0.063847	0.139517	0.14128	0.126189	0.097228	0.140776	0.05034679996592959
cholelithiasis_essential_tremor	cholelithiasis	essential_tremor	0.05838749599645284	0.040036	0.057553	0.058433	0.070184	0.060079	0.05664	0.049768092689883546
cholelithiasis_female_genital_prolapse	cholelithiasis	female_genital_prolapse	0.20412513916191766	0.19648	0.206595	0.204186	0.194768	0.194365	0.203627	0.18997319640752447
cholelithiasis_fibromatosis	cholelithiasis	fibromatosis	-0.03815512402424812	-0.011221	-0.037767	-0.038123	-0.035122	-0.054984	-0.03805	-0.021278062136514824
cholelithiasis_fibromyalgia	cholelithiasis	fibromyalgia	0.33138334317688284	0.2517	0.328543	0.331378	0.325767	0.2976	0.335474	0.2490435396459256
cholelithiasis_gastritis_duodenitis	cholelithiasis	gastritis_duodenitis	0.4084203596487299	0.342467	0.406759	0.409693	0.399054	0.381719	0.411339	0.34126909495833707
cholelithiasis_glaucoma	cholelithiasis	glaucoma	0.02902856762519658	0.049912	0.025669	0.028998	0.018773	0.035125	0.029515	0.047842702144742254
cholelithiasis_GORD	cholelithiasis	GORD	0.38534021168348487	0.313105	0.383183	0.386977	0.371348	0.359305	0.386292	0.30718621797554885
cholelithiasis_gout	cholelithiasis	gout	0.23482299659959813	0.093197	0.229165	0.235467	0.210014	0.221018	0.23408	0.09177594701204358
cholelithiasis_HF	cholelithiasis	HF	0.2893149853734968	0.103451	0.291374	0.28952	0.262933	0.25753	0.289574	0.094521806881292
cholelithiasis_hypertension	cholelithiasis	hypertension	0.24407802852544994	0.111782	0.297681	0.244606	0.214894	0.225082	0.243398	0.15045194890883504
cholelithiasis_hyperthyroid	cholelithiasis	hyperthyroid	0.10772863682546768	0.090425	0.102119	0.10773	0.082155	0.095314	0.108923	0.07655941718881548
cholelithiasis_hypothyroid	cholelithiasis	hypothyroid	0.17312640227857926	0.125768	0.173309	0.173114	0.172731	0.159244	0.172992	0.12155407419981748
cholelithiasis_IBS	cholelithiasis	IBS	0.2093067383228061	0.221525	0.21148	0.209384	0.210367	0.194515	0.208474	0.21657481424534483
cholelithiasis_IDA	cholelithiasis	IDA	0.1695575266464748	0.037892	0.162487	0.169799	0.137185	0.137336	0.169049	0.021413128569044076
cholelithiasis_insomnia	cholelithiasis	insomnia	0.14377836565705399	0.11532	0.147938	0.143768	0.132687	0.093096	0.148842	0.10569401137955961
cholelithiasis_intervert_disc	cholelithiasis	intervert_disc	0.2524243228463127	0.176422	0.250096	0.252702	0.240725	0.21735	0.252179	0.1633787481138804
cholelithiasis_isch_stroke_tia	cholelithiasis	isch_stroke_tia	0.10099260447553869	0.011294	0.089036	0.100987	0.087195	0.066176	0.100243	-0.006186223924205979
cholelithiasis_migraine	cholelithiasis	migraine	0.21656563094871562	0.223179	0.217595	0.216998	0.229448	0.200514	0.215803	0.22261118863673798
cholelithiasis_OA	cholelithiasis	OA	0.20924066360663543	0.050373	0.209102	0.209328	0.19943	0.179972	0.210053	0.046419924019236426
cholelithiasis_osteoporosis	cholelithiasis	osteoporosis	0.010843109990341045	0.087932	0.014223	0.010764	0.030427	0.003894	0.009246	0.0870793807946138
cholelithiasis_periph_neuro	cholelithiasis	periph_neuro	0.2627934179410773	0.119079	0.260181	0.263916	0.22019	0.225517	0.266358	0.09801924692448385
cholelithiasis_peripheral_arterial	cholelithiasis	peripheral_arterial	0.24753478251736846	0.095546	0.248244	0.25048	0.22301	0.198299	0.247467	0.08074367878818171
cholelithiasis_PMR	cholelithiasis	PMR	0.04115063036625473	0.010342	0.03809	0.04119	0.03725	0.032125	0.03953	0.008980907758290144
cholelithiasis_pri_bladder	cholelithiasis	pri_bladder	0.022655196059973584	0.008956	0.027758	0.022565	0.032974	-0.00975	0.022078	-0.005211800893059117
cholelithiasis_pri_breast	cholelithiasis	pri_breast	0.022527514714133303	0.046814	0.022289	0.022577	0.018778	0.02226	0.023085	0.04341913518103952
cholelithiasis_pri_colorectal	cholelithiasis	pri_colorectal	0.003638358985225062	-0.005497	0.006113	0.003879	0.006103	0.010801	0.003818	0.0014662189318008212
cholelithiasis_pri_prost	cholelithiasis	pri_prost	-0.06648091584243881	-0.040506	-0.065986	-0.066528	-0.069358	-0.05533	-0.065664	-0.037067709301091434
cholelithiasis_pri_skin	cholelithiasis	pri_skin	-0.04930861585791455	-0.009148	-0.047679	-0.049299	-0.042085	-0.044133	-0.049271	-0.006852171570058424
cholelithiasis_psoriasis	cholelithiasis	psoriasis	0.17337107214953623	0.115982	0.17152	0.173442	0.168626	0.145687	0.172312	0.10672694523853414
cholelithiasis_RA	cholelithiasis	RA	0.2090615845714182	0.155698	0.205403	0.209076	0.191825	0.17315	0.208197	0.13765780434760094
cholelithiasis_raynauds	cholelithiasis	raynauds	-0.035061431867690375	0.007887	-0.036272	-0.035388	-0.008377	-0.050002	-0.037728	0.007424850518956977
cholelithiasis_retinal_detach	cholelithiasis	retinal_detach	-0.06600898387059306	-0.04247	-0.066299	-0.06614	-0.054832	-0.055454	-0.066313	-0.034910903123592886
cholelithiasis_schizo	cholelithiasis	schizo	-0.0468074501312479	-0.004543	-0.043977	-0.046815	-0.047656	-0.068755	-0.044689	-0.023608337030721033
cholelithiasis_scoliosis	cholelithiasis	scoliosis	-0.030810971161246273	-0.013984	-0.030478	-0.030772	-0.017074	-0.038698	-0.03236	-0.012773969778711756
cholelithiasis_sinusitis	cholelithiasis	sinusitis	0.13877041031278076	0.123676	0.136159	0.138961	0.141258	0.112517	0.13752	0.11695071324983913
cholelithiasis_sleep_apnoea	cholelithiasis	sleep_apnoea	0.2819575705389854	0.092517	0.279122	0.282684	0.266019	0.258644	0.28139	0.08810149476889349
cholelithiasis_spondylolisthesis	cholelithiasis	spondylolisthesis	0.006928110478564802	-0.077367	0.00702	0.007035	-0.006222	-0.029616	0.004793	-0.09452974904498532
cholelithiasis_spondylosis	cholelithiasis	spondylosis	0.1745177945104686	0.026359	0.171419	0.174949	0.155824	0.128402	0.174914	0.0061499184501236665
cholelithiasis_stroke_all	cholelithiasis	stroke_all	0.1582782612047417	0.065781	0.149631	0.158265	0.149049	0.129824	0.159068	0.055334958455209526
cholelithiasis_tendon	cholelithiasis	tendon	0.1710716662368407	0.082232	0.16916	0.171732	0.15174	0.132424	0.17286	0.06987014057188487
cholelithiasis_thromboembolic	cholelithiasis	thromboembolic	0.24948628580830773	0.143472	0.251119	0.249493	0.225868	0.230013	0.248776	0.13262439465238893
cholelithiasis_TIA	cholelithiasis	TIA	0.16607251593879171	0.10401	0.158601	0.166256	0.152912	0.135418	0.165371	0.09163451179998108
cholelithiasis_tinnitus	cholelithiasis	tinnitus	0.11048143651888047	0.157754	0.112315	0.110602	0.138763	0.107531	0.108852	0.16783829829607966
cholelithiasis_ulc_colitis	cholelithiasis	ulc_colitis	-0.01269661876343393	0.001988	-0.014259	-0.012796	-0.012737	-0.014045	-0.012822	-3.50009283070734e-4
cholelithiasis_ulcer_peptic	cholelithiasis	ulcer_peptic	0.29821175651812126	0.208276	0.294298	0.299206	0.281423	0.257369	0.299544	0.19689381926666497
cholelithiasis_urine_incont	cholelithiasis	urine_incont	0.20335605441861906	0.097308	0.202432	0.203354	0.187221	0.169059	0.202572	0.08124736834071955
cholelithiasis_urolithiasis	cholelithiasis	urolithiasis	0.24932454853510339	0.219615	0.250351	0.249866	0.249873	0.247581	0.249013	0.22310659734285337
cholelithiasis_valve_nonrheumatic	cholelithiasis	valve_nonrheumatic	0.04364977184908296	-0.029104	0.029459	0.043625	0.027508	0.027601	0.042208	-0.03710166114121175
CKD_COPD	CKD	COPD	0.15401754423243422	0.075093	0.132988	0.154118	0.137498	0.142551	0.152237	0.060728769982191455
CKD_coronary_heart	CKD	coronary_heart	0.2574409498405594	0.194366	0.193221	0.258533	0.247342	0.248961	0.256445	0.1344745666015759
CKD_deaf	CKD	deaf	-0.01896385487715168	-0.040703	0.003574	-0.019006	-0.015063	-0.029571	-0.019376	-0.021625239530231644
CKD_depression	CKD	depression	0.07149248249788942	0.046182	0.077998	0.071495	0.062578	0.052869	0.069357	0.05016456158770227
CKD_diabetes_type_2	CKD	diabetes_type_2	0.20605914221517121	0.072925	0.151186	0.206209	0.170556	0.198422	0.205648	0.024332884462993382
CKD_diverticuli	CKD	diverticuli	0.11997347088426373	0.082291	0.12769	0.119945	0.108881	0.111416	0.118901	0.09065588870821055
CKD_ED	CKD	ED	0.15906919301437866	0.070025	0.134298	0.15911	0.129187	0.145466	0.157343	0.05088302211430355
CKD_enthesopathy_lower	CKD	enthesopathy_lower	0.206686587125181	0.127546	0.185324	0.207019	0.197712	0.195711	0.206606	0.11395477692366295
CKD_enthesopathy_shoulder	CKD	enthesopathy_shoulder	0.12458768514520589	0.063827	0.117943	0.124622	0.109134	0.110335	0.122287	0.05853743039257564
CKD_enthesopathy_upper	CKD	enthesopathy_upper	0.13080318405726268	0.076658	0.130141	0.131234	0.120027	0.115728	0.129446	0.07751482705604829
CKD_essential_tremor	CKD	essential_tremor	0.04450041164223766	0.030436	0.041497	0.044461	0.053067	0.044998	0.04217	0.028522039337021056
