pair_id	disease1	disease2	baseline_rg	joint_rg	absolute_attenuation	proportional_attenuation	signed_delta_rg	prop_atten_flag	baseline_FDR	joint_FDR
alc_problems_cholelithiasis	alc_problems	cholelithiasis	0.14542254844514008	0.08392039238762727	0.0615021560575128	0.42292035667848427	0.0615021560575128	OK	0.0008582845195050503	0.160442024372547
alc_problems_CKD	alc_problems	CKD	0.05542857389918893	-0.0073730685366901316	0.0480555053624988	nan	0.06280164243587906	PROPORTIONAL_ATTENUATION_UNSTABLE	0.29162507473203614	0.9329520409487978
alc_problems_COPD	alc_problems	COPD	0.4863636459998471	0.2475087683721397	0.2388548776277074	0.49110347698105394	0.2388548776277074	OK	1.2697888961599891e-31	0.0004840653373493996
alc_problems_coronary_heart	alc_problems	coronary_heart	0.19094609711564944	0.04018948051502392	0.15075661660062553	0.7895244724971648	0.15075661660062553	OK	9.812351346733794e-08	0.4819505861421031
alc_problems_deaf	alc_problems	deaf	0.08225123749087286	0.02127187212142479	0.06097936536944807	nan	0.06097936536944807	PROPORTIONAL_ATTENUATION_UNSTABLE	0.08195624775735122	0.7764879506108608
alc_problems_depression	alc_problems	depression	0.3311811615067254	0.21153172471822337	0.11964943678850201	0.36128092625845887	0.11964943678850201	OK	5.5416457699620734e-17	6.051012444548431e-05
alc_problems_diabetes_type_2	alc_problems	diabetes_type_2	0.13620365595260947	0.07480849004157708	0.06139516591103239	0.4507600437127337	0.06139516591103239	OK	0.0002864985297656997	0.46787560046167
alc_problems_diverticuli	alc_problems	diverticuli	0.21152292686062926	0.16790162898460784	0.043621297876021425	0.2062249162463753	0.043621297876021425	OK	9.885825034618248e-08	0.000933503001195429
alc_problems_ED	alc_problems	ED	0.2602046687173806	0.12304215963294268	0.13716250908443794	0.5271331592955235	0.13716250908443794	OK	0.009943848882721134	0.43411654781322906
alc_problems_enthesopathy_lower	alc_problems	enthesopathy_lower	0.19302246497127853	0.024529122695910892	0.16849334227536764	0.8729208918787728	0.16849334227536764	OK	0.016040426968170523	0.862552373385946
alc_problems_enthesopathy_shoulder	alc_problems	enthesopathy_shoulder	0.22963752440010576	0.09443560224777152	0.13520192215233423	0.5887623222969738	0.13520192215233423	OK	2.125772332641558e-06	0.20304536845045218
alc_problems_enthesopathy_upper	alc_problems	enthesopathy_upper	0.259103250382013	0.10707270306265215	0.15203054731936083	0.5867566195916577	0.15203054731936083	OK	1.0316005562279462e-05	0.24636847241675255
alc_problems_essential_tremor	alc_problems	essential_tremor	0.007973049050735474	-0.001675503537509066	0.006297545513226408	nan	0.009648552588244541	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9451339753608764	0.9928534340302902
alc_problems_female_genital_prolapse	alc_problems	female_genital_prolapse	0.14087554442918873	0.1243885238084895	0.016487020620699233	0.11703252461243518	0.016487020620699233	OK	0.006078765966963074	0.07218516103271765
alc_problems_fibromatosis	alc_problems	fibromatosis	0.1779343493654527	0.15203263417757718	0.025901715187875513	0.14556894315373003	0.025901715187875513	OK	0.0004539624833538013	0.025652078042976447
alc_problems_fibromyalgia	alc_problems	fibromyalgia	0.34299630818596083	0.18479924099234818	0.15819706719361265	0.4612209036018068	0.15819706719361265	OK	0.00019702041421776649	0.1666508066240195
alc_problems_gastritis_duodenitis	alc_problems	gastritis_duodenitis	0.3753841508929464	0.2503395566610932	0.1250445942318532	0.33311101157148737	0.1250445942318532	OK	5.404325988372177e-09	0.0048917395038723535
alc_problems_glaucoma	alc_problems	glaucoma	-0.024140162274960793	-0.014120409894321506	0.010019752380639287	nan	-0.010019752380639287	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6717272439997258	0.8687894224791343
alc_problems_GORD	alc_problems	GORD	0.3283113531695357	0.2202285653011927	0.108082787868343	0.3292081946752857	0.108082787868343	OK	3.9498512900577447e-16	5.5514517442731895e-05
alc_problems_gout	alc_problems	gout	0.139922160307776	0.07508458879695423	0.06483757151082176	0.4633831508047299	0.06483757151082176	OK	0.0008757626695973974	0.2356399552960002
alc_problems_HF	alc_problems	HF	0.293394487040488	0.15968038899660117	0.13371409804388681	0.45574850227309993	0.13371409804388681	OK	3.354600315114346e-08	0.08037546688038232
alc_problems_hypertension	alc_problems	hypertension	0.21232747941588453	0.09225393310235415	0.12007354631353039	0.5655110993822098	0.12007354631353039	OK	2.5417236615405235e-10	0.1158544031708986
alc_problems_hyperthyroid	alc_problems	hyperthyroid	0.06592358795008936	0.017995859916729074	0.04792772803336029	nan	0.04792772803336029	PROPORTIONAL_ATTENUATION_UNSTABLE	0.38874681321662186	0.8782965264911381
alc_problems_hypothyroid	alc_problems	hypothyroid	0.08297368087855947	0.038107299131942704	0.044866381746616765	0.5407302806330039	0.044866381746616765	OK	0.028572807654341503	0.49200779811268625
alc_problems_IBS	alc_problems	IBS	0.13541639251665086	0.08663249134877246	0.048783901167878396	0.36025107641144627	0.048783901167878396	OK	0.0093304795817836	0.22655891352546628
alc_problems_IDA	alc_problems	IDA	0.10763313470686042	-0.05943499482840569	0.048198139878454734	nan	0.16706812953526612	PROPORTIONAL_ATTENUATION_UNSTABLE	0.1494002990244249	0.6285898677191673
alc_problems_insomnia	alc_problems	insomnia	0.4574218245184386	0.3485140518612455	0.10890777265719309	0.23809046009522672	0.10890777265719309	OK	1.4464567434331323e-06	0.00981149252050825
alc_problems_intervert_disc	alc_problems	intervert_disc	0.2743122878064108	0.139762326439441	0.1345499613669698	0.4904992132978204	0.1345499613669698	OK	2.495053084680806e-09	0.021092746231269086
alc_problems_isch_stroke_tia	alc_problems	isch_stroke_tia	0.3538118504014545	0.2562077671746137	0.09760408322684083	0.2758643700489224	0.09760408322684083	OK	0.00020798710483144653	0.061667734191997364
alc_problems_migraine	alc_problems	migraine	0.03957363290793411	-0.035017420014209634	0.004556212893724473	nan	0.07459105292214374	PROPORTIONAL_ATTENUATION_UNSTABLE	0.42300390040789654	0.5970739316421965
alc_problems_OA	alc_problems	OA	0.17583364060538204	0.0677965786123399	0.10803706199304214	0.6144277148620629	0.10803706199304214	OK	3.24755034200067e-06	0.270070553329673
alc_problems_osteoporosis	alc_problems	osteoporosis	0.2102081536930732	0.2233781880347495	-0.013170034341676295	-0.06265234773388473	-0.013170034341676295	ENHANCED	0.000132101458309372	0.0022232506157735693
alc_problems_periph_neuro	alc_problems	periph_neuro	0.3764429201890211	0.2894535299360239	0.08698939025299718	0.2310825508667229	0.08698939025299718	OK	3.3779626941393755e-05	0.06284095127040376
alc_problems_peripheral_arterial	alc_problems	peripheral_arterial	0.5145630978017438	0.37759170105558576	0.13697139674615805	0.2661897002161857	0.13697139674615805	OK	8.276477774874999e-08	0.027558585486323662
alc_problems_PMR	alc_problems	PMR	-0.04289895827595898	-0.10332384672464881	-0.06042488844868983	nan	0.06042488844868983	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6664036472226598	0.398575459809178
alc_problems_pri_bladder	alc_problems	pri_bladder	0.22384705273048333	0.1605200966223222	0.06332695610816114	0.2829027915967611	0.06332695610816114	OK	0.04015327760015821	0.2700450669124083
alc_problems_pri_breast	alc_problems	pri_breast	0.07592963138886444	0.08907357038274313	-0.013143938993878695	nan	-0.013143938993878695	PROPORTIONAL_ATTENUATION_UNSTABLE	0.0708999717638127	0.10502524613100726
alc_problems_pri_colorectal	alc_problems	pri_colorectal	0.07088557151864343	0.11706324989853206	-0.046177678379888634	nan	-0.046177678379888634	PROPORTIONAL_ATTENUATION_UNSTABLE	0.3001464238883601	0.1653084139214037
alc_problems_pri_prost	alc_problems	pri_prost	-0.01543708274632809	0.030952741349428364	-0.015515658603100274	nan	-0.046389824095756454	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8193928982846711	0.714415939213859
alc_problems_pri_skin	alc_problems	pri_skin	-0.008098105781441106	0.014031404326786975	-0.005933298545345869	nan	-0.02212951010822808	PROPORTIONAL_ATTENUATION_UNSTABLE	0.8823816834511674	0.8492919556772286
alc_problems_psoriasis	alc_problems	psoriasis	0.19496415438313164	0.0982882100823713	0.09667594430076033	0.495865225105835	0.09667594430076033	OK	0.002133716918439723	0.26173127913036004
alc_problems_RA	alc_problems	RA	0.2349043951843723	0.09781934837161678	0.13708504681275552	0.5835780412076151	0.13708504681275552	OK	2.5649940576193945e-05	0.22437270422936814
alc_problems_raynauds	alc_problems	raynauds	0.12358225240323828	0.07542706766928747	0.04815518473395081	nan	0.04815518473395081	PROPORTIONAL_ATTENUATION_UNSTABLE	0.26699214687252254	0.6160891279888615
alc_problems_retinal_detach	alc_problems	retinal_detach	0.000974008724768682	0.03907518082010639	-0.038101172095337706	nan	-0.038101172095337706	PROPORTIONAL_ATTENUATION_UNSTABLE	0.992809591375618	0.7407365605374756
alc_problems_schizo	alc_problems	schizo	0.22156419988700418	0.2109229252082521	0.010641274678752088	0.048027951646425926	0.010641274678752088	OK	1.710262315813892e-08	1.8471619421626286e-05
alc_problems_scoliosis	alc_problems	scoliosis	0.16083913231519245	0.15375189010808882	0.007087242207103633	nan	0.007087242207103633	PROPORTIONAL_ATTENUATION_UNSTABLE	0.08349264245570256	0.19192822673877746
alc_problems_sinusitis	alc_problems	sinusitis	0.23896253927638744	0.15239090010637157	0.08657163917001587	0.3622812154246733	0.08657163917001587	OK	0.02605289666429929	0.31028849317950113
alc_problems_sleep_apnoea	alc_problems	sleep_apnoea	0.11133134292170792	0.010611895433330616	0.1007194474883773	0.9046818698594764	0.1007194474883773	OK	0.012173145232788453	0.8984046144902241
alc_problems_spondylolisthesis	alc_problems	spondylolisthesis	0.23873334710763858	0.14986018869547102	0.08887315841216756	0.37226956137006273	0.08887315841216756	OK	0.030043464946500623	0.3239170283098961
alc_problems_spondylosis	alc_problems	spondylosis	0.39581162239727524	0.27321274490381864	0.1225988774934566	0.30974046883950357	0.1225988774934566	OK	1.24872446555588e-08	0.008825009209418526
alc_problems_stroke_all	alc_problems	stroke_all	0.25840079747909894	0.1622738059619081	0.09612699151719084	0.37200733300742306	0.09612699151719084	OK	0.0004200228391807209	0.1234847631686467
alc_problems_tendon	alc_problems	tendon	0.19135318146930433	0.029522809872240346	0.16183037159706398	0.845715604801814	0.16183037159706398	OK	0.0007222925297548263	0.7624447373775953
alc_problems_thromboembolic	alc_problems	thromboembolic	0.09084608709038916	0.020920523960225954	0.06992556313016321	nan	0.06992556313016321	PROPORTIONAL_ATTENUATION_UNSTABLE	0.07210618169368191	0.8041456820724651
alc_problems_TIA	alc_problems	TIA	0.2938683030283945	0.1917525473315815	0.102115755696813	0.34748815930293186	0.102115755696813	OK	9.661892853034033e-05	0.0718202964354687
alc_problems_tinnitus	alc_problems	tinnitus	0.19183738018211882	0.20140693929369372	-0.009569559111574893	-0.04988370411694598	-0.009569559111574893	ENHANCED	0.015094206453045348	0.059233040432763756
alc_problems_ulc_colitis	alc_problems	ulc_colitis	0.08973858358258434	0.09631581240942719	-0.006577228826842849	nan	-0.006577228826842849	PROPORTIONAL_ATTENUATION_UNSTABLE	0.09116900478553987	0.15048656559281037
alc_problems_ulcer_peptic	alc_problems	ulcer_peptic	0.3846561279882634	0.1948268263630159	0.18982930162524747	0.4935039059901304	0.18982930162524747	OK	1.6632497744199751e-09	0.05517036895943938
alc_problems_urine_incont	alc_problems	urine_incont	0.24775397160850993	0.1368046940475877	0.11094927756092224	0.44782037938927366	0.11094927756092224	OK	8.458497372850115e-05	0.14266785605031182
alc_problems_urolithiasis	alc_problems	urolithiasis	0.0437538359875546	0.034702138104683894	0.009051697882870705	nan	0.009051697882870705	PROPORTIONAL_ATTENUATION_UNSTABLE	0.46136811942765665	0.6629931644367735
alc_problems_valve_nonrheumatic	alc_problems	valve_nonrheumatic	0.24634428408267192	0.1932304425466047	0.05311384153606721	0.21560817509466734	0.05311384153606721	OK	7.133305747351967e-05	0.020329021834005385
allergic_rhinitis_anxiety	allergic_rhinitis	anxiety	0.2664073729288386	0.29929032064400013	-0.03288294771516154	-0.12343107232225536	-0.03288294771516154	ENHANCED	7.09946059450843e-11	3.7441036656203704e-10
allergic_rhinitis_asthma	allergic_rhinitis	asthma	0.6994700532591706	0.739583128003492	-0.040113074744321464	-0.05734780861227029	-0.040113074744321464	ENHANCED	1.3377042935581866e-93	3.55861454611225e-98
allergic_rhinitis_b12_def	allergic_rhinitis	b12_def	0.1716538086487815	0.1729999243414281	-0.0013461156926466156	-0.007842038013854191	-0.0013461156926466156	ENHANCED	0.03793744427335251	0.07813397863081531
allergic_rhinitis_BPH	allergic_rhinitis	BPH	0.16316779105945164	0.15942212319892263	0.0037456678605290172	0.02295592675618341	0.0037456678605290172	OK	0.0004176461522558983	0.001800884661641278
allergic_rhinitis_bursitis	allergic_rhinitis	bursitis	0.36463235744249006	0.39353960525993026	-0.028907247817440196	-0.07927779097882026	-0.028907247817440196	ENHANCED	1.013198924000573e-05	0.0001211298368685593
allergic_rhinitis_carpal_tunnel	allergic_rhinitis	carpal_tunnel	0.1601904062763332	0.16065753116563367	-0.00046712488930045204	-0.002916060331944248	-0.00046712488930045204	ENHANCED	5.964488978137883e-05	0.0009032153417305631
allergic_rhinitis_cataract	allergic_rhinitis	cataract	0.13931040090752253	0.14492846339855453	-0.005618062491032	-0.04032766006295119	-0.005618062491032	ENHANCED	0.00032599263740731724	0.000400364267983005
allergic_rhinitis_cholelithiasis	allergic_rhinitis	cholelithiasis	0.041099032056089904	0.03902869965514123	0.002070332400948671	nan	0.002070332400948671	PROPORTIONAL_ATTENUATION_UNSTABLE	0.37244016591599993	0.5308361315418499
allergic_rhinitis_CKD	allergic_rhinitis	CKD	0.0021758498570676544	-0.004903006756202043	-0.002727156899134389	nan	0.007078856613269698	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9715925103121567	0.953132635835246
allergic_rhinitis_COPD	allergic_rhinitis	COPD	0.2517248393989677	0.3603339264521251	-0.10860908705315736	-0.43145955445826667	-0.10860908705315736	ENHANCED	6.819367957165239e-10	1.0016530301107708e-10
allergic_rhinitis_coronary_heart	allergic_rhinitis	coronary_heart	0.025105587307997886	0.025078315091019952	2.7272216977933944e-05	nan	2.7272216977933944e-05	PROPORTIONAL_ATTENUATION_UNSTABLE	0.48780208202025316	0.5881891343581224
allergic_rhinitis_deaf	allergic_rhinitis	deaf	0.09305645075118611	0.09570834803444436	-0.0026518972832582505	-0.02849772650741733	-0.0026518972832582505	ENHANCED	0.020126853795689716	0.028520933932024504
allergic_rhinitis_depression	allergic_rhinitis	depression	0.2590631642534751	0.2862781887604839	-0.0272150245070088	-0.10505169496185429	-0.0272150245070088	ENHANCED	4.829084483661736e-17	1.1231225723323758e-14
allergic_rhinitis_diabetes_type_2	allergic_rhinitis	diabetes_type_2	0.06162613187168971	0.11420235924215853	-0.052576227370468825	nan	-0.052576227370468825	PROPORTIONAL_ATTENUATION_UNSTABLE	0.07800897667510413	0.14020866223431838
allergic_rhinitis_diverticuli	allergic_rhinitis	diverticuli	0.11741039857642421	0.12263942204797869	-0.005229023471554475	-0.04453628924656816	-0.005229023471554475	ENHANCED	9.234907266070995e-05	0.00028970449421877306
allergic_rhinitis_ED	allergic_rhinitis	ED	0.0746778857039017	0.09516352920847904	-0.020485643504577336	nan	-0.020485643504577336	PROPORTIONAL_ATTENUATION_UNSTABLE	0.37244016591599993	0.3575499276773048
allergic_rhinitis_enthesopathy_lower	allergic_rhinitis	enthesopathy_lower	0.39695536964080946	0.4309443291359549	-0.03398895949514541	-0.08562413332738328	-0.03398895949514541	ENHANCED	3.648677825582708e-08	6.190710485814886e-07
allergic_rhinitis_enthesopathy_shoulder	allergic_rhinitis	enthesopathy_shoulder	0.2756380745527164	0.2927992734456806	-0.01716119889296419	-0.0622598997646171	-0.01716119889296419	ENHANCED	1.2893104761811448e-09	3.4230646273370795e-08
allergic_rhinitis_enthesopathy_upper	allergic_rhinitis	enthesopathy_upper	0.3079234965266869	0.32820764758933474	-0.02028415106264786	-0.06587399562374707	-0.02028415106264786	ENHANCED	5.781575391442992e-09	1.8992681898242016e-07
allergic_rhinitis_essential_tremor	allergic_rhinitis	essential_tremor	0.026122550085727187	0.007994094886744492	0.018128455198982693	nan	0.018128455198982693	PROPORTIONAL_ATTENUATION_UNSTABLE	0.805410071137091	0.9507282927803705
allergic_rhinitis_female_genital_prolapse	allergic_rhinitis	female_genital_prolapse	0.14821519717325643	0.15392537692775188	-0.005710179754495448	-0.038526277084937055	-0.005710179754495448	ENHANCED	0.00024420177115369514	0.0004017038715926063
allergic_rhinitis_fibromatosis	allergic_rhinitis	fibromatosis	0.004626528674349075	0.014348077378737329	-0.009721548704388253	nan	-0.009721548704388253	PROPORTIONAL_ATTENUATION_UNSTABLE	0.9372356740784249	0.8291078973878311
allergic_rhinitis_fibromyalgia	allergic_rhinitis	fibromyalgia	0.3233186901078718	0.3530159682840541	-0.02969727817618234	-0.09185141188798629	-0.02969727817618234	ENHANCED	1.0495820637042978e-05	7.369162172651846e-05
allergic_rhinitis_gastritis_duodenitis	allergic_rhinitis	gastritis_duodenitis	0.320359239999271	0.34791992158089824	-0.027560681581627222	-0.08603054989670333	-0.027560681581627222	ENHANCED	2.9106357485129754e-12	5.928590689578128e-11
allergic_rhinitis_glaucoma	allergic_rhinitis	glaucoma	0.10531152272003359	0.11476045409493887	-0.009448931374905281	-0.08972362312170601	-0.009448931374905281	ENHANCED	0.008524849844396064	0.00988631707731879
allergic_rhinitis_GORD	allergic_rhinitis	GORD	0.30143839917485316	0.3253134169525672	-0.023875017777714058	-0.07920363776834227	-0.023875017777714058	ENHANCED	1.2083478907524302e-16	2.884930629954895e-16
allergic_rhinitis_gout	allergic_rhinitis	gout	0.019962538241767285	0.009266694159655642	0.010695844082111643	nan	0.010695844082111643	PROPORTIONAL_ATTENUATION_UNSTABLE	0.6642863458602	0.882943626829974
allergic_rhinitis_HF	allergic_rhinitis	HF	0.018726324395547025	0.00877494780132174	0.009951376594225285	nan	0.009951376594225285	PROPORTIONAL_ATTENUATION_UNSTABLE	0.7301070083915306	0.9199899292591719
allergic_rhinitis_hypertension	allergic_rhinitis	hypertension	0.038911002007642255	0.061884320135321656	-0.0229733181276794	nan	-0.0229733181276794	PROPORTIONAL_ATTENUATION_UNSTABLE	0.28266885285056126	0.20054678684290853
